Hip Angle,Thigh Acc X,Thigh Acc Y,Thigh Acc Z,Thigh Gyro X,Thigh Gyro Y,Thigh Gyro Z,Trunk Acc X,Trunk Acc Y,Trunk Acc Z,Trunk Gyro X,Trunk Gyro Y,Trunk Gyro Z,Gait Percent,Speed
23.534154,0.057010000000000005,-0.10937000000000001,0.08959,-0.23901,0.03442,-0.9804700000000001,-0.01396,-0.04421,0.06981,-1.0224600000000001,-0.1311,0.11865,40.31,0.3
23.62205,0.034910000000000004,-0.06283,0.052360000000000004,-0.27637,0.04761,-0.9294399999999999,0.0,-0.04421,0.0733,-0.9968299999999999,-0.12622,0.09448,40.82,0.3
23.731920000000002,0.02094,-0.058179999999999996,0.05119,-0.33423,0.19677999999999998,-0.93726,-0.0128,-0.045380000000000004,0.08377000000000001,-0.9951200000000001,-0.13232,0.10790999999999999,41.33,0.3
23.775868,0.022109999999999998,-0.04887,0.04887,-0.40405,0.12622,-0.92163,-0.011640000000000001,-0.03723,0.07912000000000001,-1.00195,-0.12573,0.12427,41.84,0.3
23.84179,0.07097,-0.045380000000000004,0.09425,-0.33813000000000004,0.03223,-0.96606,-0.011640000000000001,-0.03374,0.06632,-1.00146,-0.11572,0.13794,42.35,0.3
23.885738,0.058179999999999996,-0.06516,0.03607,-0.37524,0.06812,-0.9126,0.0,-0.0256,0.06981,-0.9941399999999999,-0.11938,0.10889000000000001,42.86,0.3
23.907712,0.0989,-0.04654,0.06632,-0.36621,0.09644,-0.9043,-0.00465,-0.01745,0.057010000000000005,-0.9880399999999999,-0.14551,0.10278,43.37,0.3
23.929686,0.11752,-0.04305,0.06865,-0.36353,0.12109,-0.91846,0.0058200000000000005,-0.015130000000000001,0.0477,-0.99951,-0.13402999999999998,0.13574,43.88,0.3
23.973634,0.13613,-0.03607,0.09192,-0.38721,0.10497999999999999,-0.9326200000000001,0.019780000000000002,-0.011640000000000001,0.04305,-0.9821799999999999,-0.13232,0.11597,44.39,0.3
23.973634,0.13613,-0.03607,0.09192,-0.38721,0.10497999999999999,-0.9326200000000001,0.019780000000000002,-0.011640000000000001,0.04305,-0.9821799999999999,-0.13232,0.11597,44.9,0.3
24.105478,0.08377000000000001,-0.06632,0.03025,-0.55273,0.18848,-0.9233399999999999,0.03142,-0.018619999999999998,0.01047,-0.99634,-0.1333,0.09961,45.41,0.3
24.1714,0.06748,-0.08027999999999999,0.12333,-0.49878,0.13135,-0.9231,0.02792,-0.02443,0.01629,-0.9834,-0.14355,0.146,45.92,0.3
24.215348000000002,0.04189,-0.08959,0.1338,-0.44287,0.12255999999999999,-0.8789100000000001,0.0477,-0.02094,0.009309999999999999,-0.97485,-0.13599,0.12842,46.43,0.3
24.259296,0.03258,-0.0861,0.13030999999999998,-0.35962,0.1521,-0.90186,0.058179999999999996,-0.02327,-0.00465,-0.9624,-0.13402999999999998,0.11133,46.94,0.3
24.281270000000003,0.03723,-0.06748,0.10820999999999999,-0.33252,0.07886,-0.92163,0.07912000000000001,-0.00349,-0.00349,-0.9729,-0.14307,0.15918,47.45,0.3
24.281270000000003,0.05934,-0.019780000000000002,0.16522,-0.24120999999999998,0.09399,-0.89136,0.09774,-0.008140000000000001,-0.019780000000000002,-1.01367,-0.15381,0.17944000000000002,47.96,0.3
24.215348000000002,0.07447000000000001,0.029089999999999998,0.20711,-0.20679,0.08154,-0.8593799999999999,0.11519000000000001,0.009309999999999999,-0.03025,-1.01221,-0.11694,0.17040999999999998,48.47,0.3
24.061529999999998,0.1594,0.12915,0.2583,-0.19849,0.02246,-0.87354,0.14428,0.018619999999999998,-0.05585,-1.01709,-0.14526,0.20508,48.98,0.3
23.929686,0.21525,0.17918,0.20711,-0.19727,-0.08813,-0.8588899999999999,0.18151,0.05585,-0.07912000000000001,-1.02441,-0.14331,0.16430999999999998,49.49,0.3
23.753894,0.30251,0.1722,0.12333,-0.43163999999999997,-0.10912999999999999,-0.87305,0.18733,0.05585,-0.10239,-1.052,-0.14648,0.11182,50.0,0.3
23.578101999999998,0.35370999999999997,0.17453,0.20362,-0.30396,0.11182,-1.0112299999999999,0.20594,0.0605,-0.11519000000000001,-1.06592,-0.13965,0.15259,50.51,0.3
